Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
Greater Austin Moving & Storage,greateraustinmoving.com,greateraustinmoving.com,CONSUMER_SERVICES:0.99,"B2B:0.98, B2C:0.9","moving austin:0.61, movers austin:0.58, austin moving:0.57, businesses austin:0.57, austin movers:0.55, services austin:0.55, based austin:0.51, austin metro:0.51, austin tx:0.51, process austin:0.5, rock tx:0.48, austin neighborhoods:0.47, experience relocating:0.46, moving services:0.41, moving piano:0.4","Greater Austin Moving is a professional moving company based in Austin, TX, offering a range of moving services for both local and commercial moves. Their main functionalities include local moving, long-distance relocations, specialized packing services, safe moving, and full moving plans tailored to individual needs. Key features include eco-friendly packing materials, transparent pricing with no hidden costs, and the ability to handle various types of belongings such as pianos, furniture, and sensitive equipment. The company also provides free estimates and has over 20 years of experience in the moving industry, ensuring personalized service throughout the process.","https://www.linkedin.com/company/greater-austin-moving-&-storage, https://www.facebook.com/greateraustinmoving, https://www.instagram.com/greateraustinmoving, https://www.yelp.com/biz/greater-austin-moving-austin-2",234,1-10M,1-10,2017-08-31,2212 Investment Dr,Pflugerville,TX,78660,US,"+15127666683, +18883684689","sales@greateraustinmoving.com, michael_smyth@dell.com",,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Greater Austin Moving & Storage,has_public,"sales@greateraustinmoving.com, michael_smyth@dell.com",ok,skipped,sales@greateraustinmoving.com,P0,done
Great Scott Moving,greatscottmoving.com,greatscottmoving.com,CONSUMER_SERVICES:1.0,"B2B:0.55, B2C:0.94","maryland movers:0.62, movers maryland:0.62, moving great:0.52, need moving:0.49, relocation furniture:0.47, challenging relocate:0.47, moved city:0.46, moved 12:0.46, scott moving:0.45, moving company:0.44, online moving:0.43, moving service:0.43, best movers:0.42, arlington just:0.38, tyrone earl:0.35","Great Scott Moving is a moving company based in Washington D.C., specializing in the relocation of homes and offices. They offer services such as packing, storage, and general moving assistance to ensure safe and efficient handling of belongings. The company has been operating since 1990 and provides an online quote form for potential clients. Their experienced movers focus on making the moving process smooth and stress-free.","https://www.facebook.com/great-scott-moving-incorporated-160328580999019, https://www.yelp.com/biz/great-scott-moving-washington-2",97,1-10M,1-10,2018-02-20,3409 52Nd Ave,Hyattsville,MD,20781,US,"+13016992063, +13016992066","scott@greatscottmoving.com, support@socialmarketway.com",,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Great Scott Moving,has_public,"scott@greatscottmoving.com, support@socialmarketway.com",ok,skipped,scott@greatscottmoving.com,P0,done
H&E Movers Inc.,handemovers.com,handemovers.com,CONSUMER_SERVICES:1.0,B2C:0.95,"fort worth:0.55, dfw metroplex:0.51, worth tx:0.51, area fort:0.48, st fort:0.47, metroplex 25:0.46, closed tx:0.4, tx 76110:0.39, texas near:0.39, berry st:0.37, services prices:0.36, home moving:0.34, flat hourly:0.31, fees stairs:0.29, receiving storage:0.25","H&E Movers Inc. offers moving and storage services in South Fort Worth, Texas. They provide flat-rate pricing with no extra fees or hidden costs for certain services like gas and mileage. The company emphasizes customer satisfaction and has a team of experienced movers who are trained to assist clients throughout the moving process. Their operating hours include Monday through Saturday from 8:00 AM to 11:30 PM, with specific service hours for each day.",https://www.linkedin.com/company/h-&-e-movers-inc.,103,1-10M,1-10,2018-10-09,1 May St,Fort Worth,TX,76110,US,+18179268614,info@handemovers.com,,2026-05-20,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,H&E Movers,has_public,info@handemovers.com,ok,skipped,info@handemovers.com,P0,done
Handson Movers,handsonmovers.com,handsonmovers.com,CONSUMER_SERVICES:0.9,"B2B:0.99, B2C:0.92","movers colorado:0.61, colorado movers:0.6, movers specializing:0.56, local movers:0.56, colorado moving:0.55, movers dedicated:0.55, movers offers:0.53, moving services:0.53, affordable moving:0.52, handson movers:0.52, relocation services:0.52, services colorado:0.52, movers home:0.49, services handson:0.46, moving experience:0.44","Handson Movers is a moving company based in Colorado that provides local and long-distance relocation services for homes and businesses across Aurora, Denver, Longmont, Broomfield, and surrounding areas. They offer a variety of moving solutions including local moves, long- distance relocations to destinations nationwide, and professional packing and unpacking services to ensure a stress-free moving experience. Handson Mo Moving focuses on personalized service and affordable pricing to meet the specific needs of their clients.",,75,<1M,1-10,2021-04-05,,Denver,CO,,US,,handsonmovers303@gmail.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Handson Movers,has_public,handsonmovers303@gmail.com,ok,skipped,handsonmovers303@gmail.com,P0,done
HaulMen,haulmen.com,haulmen.com,CONSUMER_SERVICES:0.9,"B2B:0.97, B2C:0.96","movers service:0.69, haulmen movers:0.69, haulmen moving:0.61, haulmen local:0.61, movers residential:0.6, movers provide:0.6, movers help:0.59, local movers:0.59, trucks movers:0.58, haulmen expert:0.58, movers need:0.58, movers hourly:0.57, moving trucks:0.54, transport belongings:0.48, reliable moving:0.47","HaulMen Movers is a moving service that offers local and commercial moving solutions in Los Angeles, Ventura, and Orange. Their main functionality includes providing efficient moving services such as packing, loading, unloading, and assembly for both residential and commercial clients. Key features include an instant booking system, transparent pricing with no hidden fees, a fleet of well-maintained trucks, and dedicated customer support throughout the move process. They also offer flexible payment options like Zelle and cash on moving day.",,110,1-10M,1-10,2023-04-21,,Rancho Santa Margarita,CA,92688,US,+18885800880,info@haulmen.com,,2026-06-01,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,HaulMen,has_public,info@haulmen.com,catch_all,deliverable,info@haulmen.com,P0,done
Heavy Help,heavyhelp.com,heavyhelp.com,CONSUMER_SERVICES:0.92,"B2B:0.77, B2C:0.96","delivery service:0.38, rental truck:0.37, long distance office:0.34, distance office:0.32, moves heavy help:0.3, single piece pickup:0.26, service services:0.26, high value furniture:0.26, heavy help:0.25, great service:0.23, service local:0.23, long distance:0.16, day labor:0.15, high value:0.14, award holder:0.14","heavy Help is a professional moving company based in Oklahoma that offers local and long-distance office and residential moving services. They specialize in handling high-value furniture, including pianos and antiques, and provide single-piece pickup and delivery options across several cities in Tulsa and Broken Arrow. The company emphasizes quality service with full-time employees and discounts for veterans and seniors, ensuring reliable support throughout the moving process. Established in 2007, Heavy Help is known for its professionalism, quick response times, and customer referrals.",,95,1-10M,1-10,2018-12-18,,Broken Arrow,OK,,US,+19188721800,"quotes@heavyhelp.com, randy@heavyhelp.com",,2026-06-04,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Heavy Help,has_public,"quotes@heavyhelp.com, randy@heavyhelp.com",ok,skipped,quotes@heavyhelp.com,P0,done
Heavy Lift Moving Co.,heavyliftmovingcompany.com,heavyliftmovingcompany.com,CONSUMER_SERVICES:0.89,"B2B:0.59, B2C:0.93","professional moving service:0.5, affordable moving:0.46, area moving company:0.46, reliable moving:0.42, storage truck ramp:0.39, house moving:0.38, area moving:0.29, safe transport:0.24, heavy lifting:0.22, limited parking:0.19, quality packing:0.18, large household:0.15, process smooth:0.12, unnecessary stress:0.08, great experience:0.07","heavy lift Moving Co. is a moving company based in Salt Lake City, Utah, offering a range of services for residential and commercial moves. Their main functionalities include same-day moving, apartment relocations, and specialized moving for items like treadmills and furniture. The company emphasizes careful handling of heavy items, efficient loading and unloading, and professional packing to ensure safe and stress-free moving experiences. They also provide free estimates and emphasize customer service throughout the moving process.","https://www.facebook.com/heavy-lift-moving-co-1719494288345293, https://www.facebook.com/pg/heavy-lift-moving-co-1719494288345293/photos/?tab=album&album_id=1721369681491087, https://www.facebook.com/pg/heavy-lift-moving-co-1719494288345293/reviews/?ref=page_internal",93,1-10M,1-10,2019-01-09,217 E 4600 S,Salt Lake City,UT,84107,US,+18019194831,hlmovingco@gmail.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Heavy Lift Moving,has_public,hlmovingco@gmail.com,ok,skipped,hlmovingco@gmail.com,P0,done
Hello Simplified,hello-simplified.com,hello-simplified.com,CONSUMER_SERVICES:1.0,B2C:0.95,"organizing raleigh:0.56, home organization:0.5, home organizers:0.49, home organizing:0.48, organizing professionals:0.47, live organizing:0.47, raleigh portsmouth:0.47, services raleigh:0.45, home overwhelmed:0.41, home consultations:0.41, portsmouth hello:0.4, organization decluttering:0.4, nh newfields:0.38, nesting retiring:0.38, services unpacking:0.3","The Igbo Cultural Association of Calgary (ICAC) is a non-profit organization dedicated to preserving and promoting the culture of the Igbo community. It offers membership options, provides resources for members, including educational classes, events, and networking opportunities. The ICAC also features a business directory that connects individuals with local businesses and organizations related to Igbo culture. Members can access various programs and services aimed at enhancing their understanding and engagement with the IgBO community.","https://www.linkedin.com/company/hello-simplified-professional-organizing, https://www.facebook.com/hellosimplifiedorganizing, https://www.instagram.com/hellosimplified, https://www.pinterest.com/hellosimplifiedorganizing",86,1-10M,1-10,2018-05-06,3434-135 Kildaire Farm Rd,Cary,NC,27518,US,+19193464725,sandi@hello-simplified.com,,2026-06-09,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Hello Simplified,has_public,sandi@hello-simplified.com,ok,skipped,sandi@hello-simplified.com,P0,done
"Heroes Delivery & Moving, LLC",heroesmoving.com,heroesmoving.com,CONSUMER_SERVICES:0.94,"B2B:0.75, B2C:0.86","moving houston:0.71, houston moving:0.69, contact houston:0.62, houston movers:0.61, movers houston:0.6, companies houston:0.56, company houston:0.56, houston tx:0.55, houston area:0.53, tx moving:0.49, wrap houston:0.46, gallery houston:0.45, moving services:0.41, delivery katy:0.4, heroes delivery:0.34","Heroes Delivery & Moving is a family-run moving company based in Houston, Texas, offering a range of moving services for the Houston area and surrounding areas. Their main functionality includes packing, unpacking, and transporting items such as furniture, art, and electronics. Key features include fully air-conditioned cargo vans for efficient transport, premium moving equipment like mattress protectors and dollies, and a focus on customer service with trained staff to assist throughout the move process. They also provide in-home estimates and emphasize efficiency and customer satisfaction.","https://www.linkedin.com/company/heroes-delivery-&-moving-llc, https://www.facebook.com/heroesdeliveryhoustonmovers, https://www.instagram.com/heroes_delivery_and_moving, https://www.yelp.com/biz/heroes-delivery-houston",97,<1M,1-10,2018-09-13,6116 Skyline Dr,Houston,TX,77057,US,"+12813954376, +17132593682, +17709477079, +17709877002, +17747877477",info@heroesmoving.com,,2026-05-31,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Heroes Delivery & Moving,has_public,info@heroesmoving.com,ok,skipped,info@heroesmoving.com,P0,done
Highline Moving and Storage,highlinedelivery.com,highlinedelivery.com,CONSUMER_SERVICES:0.92,"B2B:0.6, B2C:0.96","delivery storage:0.59, storage facility:0.55, storage home:0.55, moving delivery:0.53, moving rochester:0.49, rochester delivery:0.49, moving farmington:0.45, storage pricing:0.45, canandaigua delivery:0.44, moving 14425:0.43, highline delivery:0.42, canandaigua movers:0.4, home moving:0.39, delivery 14425:0.38, trucks 340:0.33","Highline Moving and Storage is a moving company based in Farmington, NY, specializing in home moving and self-storage. They offer various storage options with monthly contracts and 24-hour access to units for items like appliances, furniture, and books. The company provides free estimates for moving within the Rochester and Finger Lakes area, with rates varying by group size and travel time. Highline Moving also emphasizes customer service and has received multiple awards for its quality service.",,91,<1M,1-10,2017-11-06,6025 Denny Dr.,Farmington,NY,14425,US,"+14425585678, +15852309368",highlinedeliveryandstorage@yahoo.com,,2026-06-12,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Highline Moving and Storage,has_public,highlinedeliveryandstorage@yahoo.com,ok,skipped,highlinedeliveryandstorage@yahoo.com,P0,done
